,Date ,series ,OPEN ,HIGH ,LOW ,PREV. CLOSE ,ltp ,close ,vwap ,52W H ,52W L ,VOLUME ,VALUE ,No of trades ,<html>
390,22-Sep-2014,EQ,310.05,310.2,290.2,312.6,293.1,293.95,299.71,322.0,150.25,2947500.0,"883,408,324.55",94672.0,
391,19-Sep-2014,EQ,314.55,319.5,296.1,315.85,311.05,312.6,308.62,322.0,150.25,2821898.0,"870,893,992.35",77120.0,
392,18-Sep-2014,EQ,310.0,322.0,302.8,309.7,314.0,315.85,308.65,322.0,150.25,2245778.0,"693,164,821.95",116509.0,
393,17-Sep-2014,EQ,299.95,314.8,290.15,297.65,310.2,309.7,302.74,314.8,150.25,1685294.0,"510,209,846.15",97966.0,
394,16-Sep-2014,EQ,298.5,306.3,287.05,297.15,297.8,297.65,300.2,306.3,150.25,1662257.0,"499,015,398.60",112081.0,
395,15-Sep-2014,EQ,280.0,299.0,276.0,281.85,294.65,297.15,289.39,305.8,150.25,1821824.0,"527,212,792.25",66275.0,
396,12-Sep-2014,EQ,282.1,286.05,278.85,281.9,282.0,281.85,281.47,305.8,141.5,3335827.0,"938,941,499.60",43379.0,
397,11-Sep-2014,EQ,284.0,287.4,276.3,284.4,282.0,281.9,280.75,305.8,141.5,600986.0,"168,724,600.60",45539.0,
398,10-Sep-2014,EQ,291.05,292.0,282.1,293.95,284.7,284.4,283.95,305.8,141.5,1165719.0,"331,000,946.65",56904.0,
399,09-Sep-2014,EQ,302.0,305.8,281.25,296.2,294.0,293.95,293.22,305.8,141.5,2514986.0,"737,449,145.95",71050.0,
400,08-Sep-2014,EQ,280.3,301.1,267.8,280.3,300.0,296.2,291.86,301.1,141.5,2413406.0,"704,374,892.80",67984.0,
401,05-Sep-2014,EQ,289.0,291.0,278.0,285.1,282.1,280.3,281.06,291.4,134.05,1105121.0,"310,605,821.00",39068.0,
402,04-Sep-2014,EQ,280.0,291.4,276.25,279.45,287.1,285.1,279.83,291.4,134.05,913899.0,"255,735,128.10",39170.0,
403,03-Sep-2014,EQ,275.0,281.6,275.0,273.25,280.0,279.45,279.26,281.6,134.05,1061336.0,"296,390,919.75",57096.0,
404,02-Sep-2014,EQ,270.0,278.6,267.55,269.05,274.05,273.25,272.78,278.6,134.05,993185.0,"270,916,390.00",52547.0,
405,01-Sep-2014,EQ,263.05,270.0,263.05,263.55,267.5,269.05,268.49,276.8,134.05,622721.0,"167,195,013.95",37704.0,
406,28-Aug-2014,EQ,254.75,265.6,254.2,254.8,262.05,263.55,263.63,276.8,126.5,365100.0,"96,251,915.80",12500.0,
407,27-Aug-2014,EQ,254.6,257.6,250.2,253.7,255.2,254.8,254.77,276.8,126.5,613875.0,"156,398,660.50",38902.0,
408,26-Aug-2014,EQ,259.0,264.25,252.1,260.7,254.45,253.7,257.79,276.8,126.5,639500.0,"164,857,591.65",37014.0,
409,25-Aug-2014,EQ,260.0,262.8,253.3,255.15,259.0,260.7,258.94,276.8,126.5,1236200.0,"320,095,617.65",37679.0,
410,22-Aug-2014,EQ,262.0,267.0,252.6,264.75,255.0,255.15,258.34,276.8,126.5,418009.0,"107,989,751.95",14669.0,
411,21-Aug-2014,EQ,262.0,270.5,258.5,262.05,265.25,264.75,265.52,276.8,126.5,10947266.0,"2,906,690,332.90",57535.0,
412,20-Aug-2014,EQ,265.8,266.7,258.2,264.7,264.8,262.05,262.7,276.8,126.5,1699046.0,"446,341,391.80",45221.0,
413,19-Aug-2014,EQ,269.0,272.8,261.0,269.35,264.9,264.7,267.83,276.8,126.5,2514322.0,"673,412,258.70",77411.0,
414,18-Aug-2014,EQ,267.55,271.65,266.05,267.6,269.05,269.35,269.64,276.8,126.5,1271382.0,"342,812,923.60",49598.0,
415,14-Aug-2014,EQ,266.75,268.2,262.1,267.95,265.55,267.6,267.36,276.8,126.5,1656867.0,"442,984,386.80",41276.0,
416,13-Aug-2014,EQ,263.1,270.4,263.1,268.0,267.0,267.95,267.87,276.8,126.5,2856187.0,"765,086,938.05",54432.0,
417,12-Aug-2014,EQ,259.0,270.7,259.0,261.05,268.0,268.0,267.31,276.8,126.5,2297937.0,"614,266,806.85",61206.0,
418,11-Aug-2014,EQ,258.95,267.95,251.0,258.9,259.0,261.05,262.84,276.8,126.5,1102827.0,"289,868,607.10",36674.0,
419,08-Aug-2014,EQ,250.7,261.45,243.2,252.85,256.6,258.9,253.24,276.8,126.5,2333569.0,"590,961,559.35",29335.0,
420,07-Aug-2014,EQ,255.0,255.45,251.6,271.85,251.7,252.85,253.64,276.8,126.5,1943858.0,"493,034,186.35",9980.0,
421,06-Aug-2014,EQ,276.75,276.75,268.05,275.05,268.5,271.85,273.06,276.8,126.5,519597.0,"141,882,648.35",13788.0,
422,05-Aug-2014,EQ,267.3,276.8,267.3,267.3,275.65,275.05,274.98,276.8,126.5,1596611.0,"439,040,987.50",29319.0,
423,04-Aug-2014,EQ,263.45,274.9,263.45,262.4,269.0,267.3,269.28,274.9,126.5,448977.0,"120,899,501.75",14338.0,
424,01-Aug-2014,EQ,257.9,266.0,254.2,256.0,266.0,262.4,262.47,274.9,126.5,384331.0,"100,876,621.40",17820.0,
425,31-Jul-2014,EQ,253.0,259.05,253.0,252.55,256.0,256.0,256.02,274.9,126.5,808752.0,"207,055,258.15",61091.0,
426,30-Jul-2014,EQ,252.3,267.3,251.75,257.3,252.15,252.55,253.6,274.9,126.5,1735223.0,"440,055,427.55",54091.0,
427,28-Jul-2014,EQ,258.3,260.35,255.3,260.7,259.4,257.3,257.26,274.9,126.5,238298.0,"61,305,522.45",9188.0,
428,25-Jul-2014,EQ,265.0,266.95,258.1,261.65,259.0,260.7,261.62,274.9,126.5,863233.0,"225,840,757.75",13081.0,
429,24-Jul-2014,EQ,265.05,267.9,260.0,269.35,261.3,261.65,262.01,274.9,126.5,147054.0,"38,529,634.80",5625.0,
430,23-Jul-2014,EQ,269.0,270.6,266.15,268.0,269.55,269.35,269.87,274.9,126.5,602425.0,"162,573,973.20",19503.0,
431,22-Jul-2014,EQ,258.55,270.0,258.55,261.2,269.95,268.0,265.93,274.9,126.5,233553.0,"62,108,890.50",5700.0,
432,21-Jul-2014,EQ,265.0,266.8,260.0,264.45,260.0,261.2,264.39,274.9,126.5,497460.0,"131,524,357.10",5125.0,
433,18-Jul-2014,EQ,264.0,265.25,261.05,264.85,264.0,264.45,264.02,274.9,126.3,148864.0,"39,303,165.55",3718.0,
434,17-Jul-2014,EQ,264.1,268.0,258.4,264.15,263.0,264.85,265.02,274.9,126.3,1088807.0,"288,551,691.15",10564.0,
435,16-Jul-2014,EQ,263.0,265.05,263.0,262.95,264.0,264.15,264.76,274.9,126.3,128444.0,"34,006,782.15",3598.0,
436,15-Jul-2014,EQ,254.8,265.95,254.8,254.8,262.1,262.95,263.42,274.9,126.3,358988.0,"94,564,848.75",14614.0,
437,14-Jul-2014,EQ,253.3,259.5,248.0,255.9,255.25,254.8,253.56,274.9,126.3,130650.0,"33,126,998.85",5987.0,
438,11-Jul-2014,EQ,252.15,259.0,252.0,253.95,255.0,255.9,257.31,274.9,126.3,528060.0,"135,876,962.40",5541.0,
439,10-Jul-2014,EQ,249.9,258.9,249.5,252.4,253.1,253.95,254.16,274.9,126.3,249847.0,"63,501,042.30",10310.0,
440,09-Jul-2014,EQ,253.0,254.7,246.2,253.75,252.0,252.4,251.74,274.9,126.3,108440.0,"27,298,499.75",3426.0,
441,08-Jul-2014,EQ,258.75,261.4,246.65,254.3,254.5,253.75,255.9,274.9,126.3,776378.0,"198,674,604.45",21420.0,
442,07-Jul-2014,EQ,260.25,262.9,252.0,261.0,255.75,254.3,254.51,274.9,126.3,645769.0,"164,355,746.70",17863.0,
443,04-Jul-2014,EQ,270.0,271.0,260.15,267.0,261.0,261.0,262.56,274.9,126.3,222290.0,"58,365,477.90",5053.0,
444,03-Jul-2014,EQ,265.5,269.7,263.1,264.7,267.0,267.0,265.77,274.9,126.3,175497.0,"46,641,534.50",7398.0,
445,02-Jul-2014,EQ,259.35,269.0,255.05,259.95,265.0,264.7,261.35,274.9,126.3,376878.0,"98,496,169.00",15428.0,
446,01-Jul-2014,EQ,256.25,274.9,256.25,255.6,261.0,259.95,266.97,274.9,126.3,1150182.0,"307,067,663.00",37605.0,
447,30-Jun-2014,EQ,258.6,262.0,250.25,263.05,255.95,255.6,255.76,268.0,126.3,143398.0,"36,674,898.25",7015.0,
448,27-Jun-2014,EQ,250.0,266.0,249.95,249.95,262.5,263.05,256.5,268.0,126.3,1141963.0,"292,917,778.75",17647.0,
449,26-Jun-2014,EQ,248.2,261.55,248.2,248.2,249.9,249.95,250.57,268.0,126.3,898767.0,"225,203,886.90",20044.0,
450,25-Jun-2014,EQ,248.0,250.4,245.95,247.4,249.45,248.2,248.15,268.0,126.3,406030.0,"100,758,131.45",8206.0,
451,24-Jun-2014,EQ,235.75,249.9,232.5,235.75,248.55,247.4,245.78,268.0,126.3,179763.0,"44,182,731.45",6570.0,
452,23-Jun-2014,EQ,241.1,243.0,234.55,242.5,235.75,235.75,236.68,268.0,126.3,104132.0,"24,645,604.35",6389.0,
453,20-Jun-2014,EQ,251.0,251.0,240.05,249.2,241.0,242.5,244.67,268.0,126.3,146262.0,"35,785,352.80",6814.0,
454,19-Jun-2014,EQ,244.1,250.0,243.05,246.6,250.0,249.2,247.74,268.0,126.3,58442.0,"14,478,232.65",2670.0,
455,18-Jun-2014,EQ,256.0,256.0,245.0,252.55,247.8,246.6,249.36,268.0,126.3,326439.0,"81,401,554.35",11050.0,
456,17-Jun-2014,EQ,245.1,256.0,245.1,246.15,254.5,252.55,252.87,268.0,126.3,1289332.0,"326,038,620.85",3946.0,
457,16-Jun-2014,EQ,254.8,254.8,244.0,251.35,245.1,246.15,246.38,268.0,126.3,404220.0,"99,592,603.95",9972.0,
458,13-Jun-2014,EQ,264.0,264.0,249.75,259.95,254.0,251.35,255.28,268.0,126.3,453550.0,"115,782,932.00",17603.0,
459,12-Jun-2014,EQ,259.0,261.7,258.5,259.7,259.3,259.95,259.93,268.0,126.3,500775.0,"130,166,981.95",9083.0,
460,11-Jun-2014,EQ,263.55,263.55,251.85,259.95,259.75,259.7,259.11,268.0,126.3,572428.0,"148,323,111.45",16389.0,
461,10-Jun-2014,EQ,247.05,268.0,244.1,245.0,258.5,259.95,251.87,268.0,126.3,1403755.0,"353,568,837.00",19133.0,
462,09-Jun-2014,EQ,241.1,246.5,240.15,244.75,245.2,245.0,244.67,247.1,126.3,543482.0,"132,976,156.35",9782.0,
463,06-Jun-2014,EQ,244.0,245.5,240.0,244.9,245.0,244.75,242.5,247.1,126.3,1891144.0,"458,601,073.40",7723.0,
464,05-Jun-2014,EQ,245.0,246.5,241.4,244.95,241.55,244.9,244.4,247.1,126.3,620174.0,"151,568,292.10",5625.0,
465,04-Jun-2014,EQ,233.0,245.45,233.0,234.05,244.5,244.95,243.38,247.1,126.3,958024.0,"233,166,898.90",16847.0,
466,03-Jun-2014,EQ,236.1,241.0,233.05,236.15,234.75,234.05,236.97,247.1,126.3,92411.0,"21,898,654.80",5185.0,
467,02-Jun-2014,EQ,232.45,239.45,230.05,231.5,235.0,236.15,233.5,247.1,126.3,542231.0,"126,610,662.80",17480.0,
468,30-May-2014,EQ,237.25,237.25,228.25,234.55,231.0,231.5,232.47,247.1,126.3,281269.0,"65,387,286.20",18460.0,
469,29-May-2014,EQ,239.9,239.9,231.35,239.85,236.0,234.55,233.82,247.1,126.3,147686.0,"34,532,281.90",13228.0,
470,28-May-2014,EQ,232.9,242.0,231.05,231.95,236.15,239.85,237.48,247.1,126.3,210017.0,"49,874,436.75",18605.0,
471,27-May-2014,EQ,240.05,241.65,229.2,238.9,233.0,231.95,233.49,247.1,126.3,89596.0,"20,919,558.85",5912.0,
472,26-May-2014,EQ,240.0,245.0,236.15,235.85,241.0,238.9,240.81,247.1,126.3,1024333.0,"246,672,822.05",18758.0,
473,23-May-2014,EQ,238.0,241.9,230.25,239.05,236.0,235.85,238.72,247.1,126.3,1057850.0,"252,525,374.60",23031.0,
474,22-May-2014,EQ,235.0,240.2,232.6,234.9,238.0,239.05,236.3,247.1,126.3,524979.0,"124,054,399.40",6339.0,
475,21-May-2014,EQ,233.05,235.1,231.0,233.75,235.0,234.9,234.84,247.1,126.3,471878.0,"110,814,425.20",6942.0,
476,20-May-2014,EQ,235.0,235.0,226.0,234.95,235.0,233.75,231.15,247.1,126.3,92216.0,"21,315,298.45",2710.0,
477,19-May-2014,EQ,234.0,235.5,232.45,233.15,235.0,234.95,234.95,247.1,126.3,330224.0,"77,586,874.35",3851.0,
478,16-May-2014,EQ,227.0,236.0,216.85,230.9,234.0,233.15,230.89,247.1,126.3,431708.0,"99,676,375.10",8035.0,
479,15-May-2014,EQ,238.0,239.4,229.0,236.3,230.0,230.9,232.04,247.1,126.3,231287.0,"53,668,495.10",7222.0,
480,14-May-2014,EQ,220.65,247.1,220.65,223.65,238.05,236.3,227.26,247.1,126.3,2654454.0,"603,249,188.95",12352.0,
481,13-May-2014,EQ,222.1,225.1,221.35,221.9,223.7,223.65,223.74,225.35,126.3,282065.0,"63,108,592.15",6316.0,
482,12-May-2014,EQ,223.0,224.3,221.0,223.75,222.0,221.9,222.85,225.35,126.3,179672.0,"40,039,976.65",5547.0,
483,09-May-2014,EQ,225.0,225.0,219.0,224.5,224.25,223.75,223.52,225.35,126.3,166157.0,"37,139,478.10",7397.0,
484,08-May-2014,EQ,224.0,225.1,216.15,224.65,223.0,224.5,223.09,225.35,126.3,248356.0,"55,404,599.50",9170.0,
485,07-May-2014,EQ,224.5,225.35,223.0,222.6,225.0,224.65,224.65,225.35,126.3,467570.0,"105,038,845.00",9866.0,
486,06-May-2014,EQ,215.0,223.0,214.1,213.55,222.0,222.6,221.17,223.85,126.3,403713.0,"89,287,325.90",12673.0,
487,05-May-2014,EQ,220.0,223.85,202.5,219.3,213.0,213.55,219.7,223.85,126.3,3167480.0,"695,900,955.10",27887.0,
488,02-May-2014,EQ,217.0,222.1,212.0,215.65,219.3,219.3,217.43,222.1,126.3,894038.0,"194,387,855.95",17879.0,
489,30-Apr-2014,EQ,216.0,218.5,214.0,214.95,217.0,215.65,216.0,218.5,126.3,1958930.0,"423,126,627.60",18627.0,
490,29-Apr-2014,EQ,214.95,216.0,211.2,213.3,213.65,214.95,214.87,216.0,126.3,2313137.0,"497,013,999.50",22995.0,
491,28-Apr-2014,EQ,211.0,214.5,208.05,211.4,213.0,213.3,212.83,215.0,126.3,810349.0,"172,465,244.20",8649.0,
492,25-Apr-2014,EQ,210.0,214.0,208.6,203.7,209.55,211.4,211.35,215.0,126.3,4835864.0,"1,022,073,900.00",46013.0,
493,23-Apr-2014,EQ,198.95,209.4,197.6,198.95,205.5,203.7,202.79,215.0,126.3,1995964.0,"404,760,078.80",28211.0,
494,22-Apr-2014,EQ,196.0,200.05,196.0,198.35,199.0,198.95,198.93,215.0,126.3,205694.0,"40,917,971.90",7217.0,
495,21-Apr-2014,EQ,195.15,199.9,195.15,195.15,198.0,198.35,197.21,215.0,126.3,444154.0,"87,591,193.40",1907.0,
496,17-Apr-2014,EQ,196.0,200.0,191.7,195.7,200.0,195.15,193.56,215.0,126.3,494632.0,"95,739,147.45",3406.0,
497,16-Apr-2014,EQ,194.15,197.9,194.15,195.6,195.5,195.7,196.09,215.0,126.3,310889.0,"60,962,508.70",5920.0,
498,15-Apr-2014,EQ,196.0,197.95,194.55,195.4,195.4,195.6,196.5,215.0,126.3,102261.0,"20,094,580.60",7462.0,
499,11-Apr-2014,EQ,196.05,198.6,195.05,195.95,195.25,195.4,196.75,215.0,126.3,45632.0,"8,978,102.00",2250.0,
500,11-Apr-2018,EQ,336.05,339.9,335.55,335.45,337.5,337.45,337.61,482.8,320.05,3468729.0,"1,171,091,256.25",19240.0,
501,10-Apr-2018,EQ,339.0,341.0,332.1,337.2,336.05,335.45,337.15,482.8,320.05,3470927.0,"1,170,229,755.65",44990.0,
502,09-Apr-2018,EQ,338.0,340.2,336.25,338.0,338.2,337.2,338.11,482.8,320.05,5696918.0,"1,926,167,423.35",54266.0,
503,06-Apr-2018,EQ,338.0,342.85,335.35,338.05,338.0,338.0,338.77,482.8,318.75,5575268.0,"1,888,711,983.55",57670.0,
504,05-Apr-2018,EQ,337.55,340.5,330.25,336.95,338.6,338.05,335.36,482.8,318.75,3807792.0,"1,276,962,931.75",57875.0,
505,04-Apr-2018,EQ,337.0,338.95,335.0,339.15,336.8,336.95,336.95,482.8,318.75,1385801.0,"466,940,783.95",48971.0,
506,03-Apr-2018,EQ,336.5,342.3,334.5,337.65,339.0,339.15,338.9,482.8,318.75,1165314.0,"394,927,186.20",38084.0,
507,02-Apr-2018,EQ,336.0,344.4,335.9,336.15,339.2,337.65,341.1,482.8,318.75,1643242.0,"560,513,348.80",83986.0,
508,28-Mar-2018,EQ,337.5,342.0,331.05,336.55,335.25,336.15,335.87,482.8,307.4,7045038.0,"2,366,196,063.30",113924.0,
509,27-Mar-2018,EQ,346.7,346.7,332.75,343.95,337.0,336.55,336.08,482.8,307.4,3190225.0,"1,072,164,832.15",93943.0,
510,26-Mar-2018,EQ,340.0,346.3,339.15,342.5,344.0,343.95,343.85,482.8,307.4,1353062.0,"465,251,906.70",49568.0,
511,23-Mar-2018,EQ,330.0,344.9,329.0,335.2,342.5,342.5,338.68,482.8,303.65,2991192.0,"1,013,061,909.95",55051.0,
512,22-Mar-2018,EQ,337.4,344.45,330.9,337.15,335.0,335.2,337.4,482.8,303.65,2264722.0,"764,109,423.35",49863.0,
513,21-Mar-2018,EQ,345.8,345.8,336.3,341.9,337.0,337.15,338.96,482.8,303.65,2825185.0,"957,630,822.90",73000.0,
514,20-Mar-2018,EQ,325.0,343.95,323.45,325.35,341.5,341.9,338.8,482.8,303.65,5524750.0,"1,871,759,502.55",145087.0,
515,19-Mar-2018,EQ,334.95,337.15,320.05,334.45,327.5,325.35,328.47,482.8,303.65,2261162.0,"742,712,893.95",61620.0,
516,16-Mar-2018,EQ,339.0,343.4,332.5,337.9,336.05,334.45,337.17,482.8,303.65,3780358.0,"1,274,637,921.05",59698.0,
517,15-Mar-2018,EQ,340.0,344.85,336.25,339.15,337.0,337.9,340.77,482.8,303.65,1354562.0,"461,596,092.45",36242.0,
518,14-Mar-2018,EQ,345.9,346.7,337.55,349.0,338.25,339.15,340.39,482.8,303.65,2244680.0,"764,056,899.10",69156.0,
519,13-Mar-2018,EQ,336.0,350.0,336.0,339.5,348.5,349.0,346.23,482.8,303.65,2491061.0,"862,488,821.80",61422.0,
520,12-Mar-2018,EQ,335.5,343.6,332.65,333.15,337.0,339.5,336.53,482.8,303.65,6680146.0,"2,248,090,155.30",35637.0,
521,09-Mar-2018,EQ,332.0,338.1,328.85,331.2,332.6,333.15,333.89,482.8,303.1,5488752.0,"1,832,625,172.50",92318.0,
522,08-Mar-2018,EQ,331.0,344.45,324.5,329.45,328.6,331.2,334.2,482.8,303.1,7186625.0,"2,401,745,484.10",90868.0,
523,07-Mar-2018,EQ,331.0,336.6,327.65,331.95,329.3,329.45,333.53,482.8,303.1,10039533.0,"3,348,516,335.85",77287.0,
524,06-Mar-2018,EQ,339.8,340.45,328.8,339.15,332.1,331.95,332.18,482.8,303.1,10597788.0,"3,520,347,200.55",136703.0,
525,05-Mar-2018,EQ,342.5,342.5,335.0,345.2,335.8,339.15,338.66,482.8,303.1,2294182.0,"776,950,220.70",57903.0,
526,01-Mar-2018,EQ,348.0,352.2,342.25,346.7,345.0,345.2,345.68,482.8,281.75,3367869.0,"1,164,211,541.25",43631.0,
527,28-Feb-2018,EQ,340.0,351.4,338.9,344.8,345.0,346.7,346.25,482.8,281.75,41050485.0,"14,213,567,748.05",155838.0,
528,27-Feb-2018,EQ,346.9,349.35,339.95,344.45,340.1,344.8,343.69,482.8,281.75,6738482.0,"2,315,973,432.60",74819.0,
529,26-Feb-2018,EQ,344.75,348.0,335.9,340.4,344.55,344.45,344.41,482.8,281.75,11037220.0,"3,801,283,497.30",63063.0,
530,23-Feb-2018,EQ,332.1,344.4,330.05,333.85,340.2,340.4,338.13,482.8,281.75,3108532.0,"1,051,088,470.50",82127.0,
531,22-Feb-2018,EQ,335.0,338.05,330.0,338.05,332.4,333.85,332.48,482.8,281.75,8407719.0,"2,795,404,926.40",83640.0,
532,21-Feb-2018,EQ,334.9,339.5,332.5,334.0,338.5,338.05,336.59,482.8,281.75,2192907.0,"738,118,806.55",72809.0,
533,20-Feb-2018,EQ,332.0,335.75,322.7,329.85,334.45,334.0,330.25,482.8,281.75,2348949.0,"775,749,609.10",60714.0,
534,19-Feb-2018,EQ,330.85,333.4,325.1,327.55,331.85,329.85,329.53,482.8,281.75,2593948.0,"854,789,925.25",54614.0,
535,16-Feb-2018,EQ,334.4,334.4,322.55,331.05,328.5,327.55,327.78,482.8,281.75,2397216.0,"785,748,603.25",47207.0,
536,15-Feb-2018,EQ,329.1,336.9,327.25,327.4,331.7,331.05,332.91,482.8,281.75,3526872.0,"1,174,113,354.85",53509.0,
537,14-Feb-2018,EQ,339.55,340.4,325.25,338.25,327.85,327.4,327.58,482.8,281.75,7362307.0,"2,411,754,962.85",111638.0,
538,12-Feb-2018,EQ,345.4,346.15,336.25,341.5,337.15,338.25,339.35,482.8,281.75,3252157.0,"1,103,628,583.15",58251.0,
539,09-Feb-2018,EQ,342.9,349.15,339.05,349.2,342.45,341.5,341.65,482.8,281.75,3050243.0,"1,042,130,390.00",41250.0,
540,08-Feb-2018,EQ,341.0,351.95,340.0,338.55,350.3,349.2,346.33,482.8,281.75,1436457.0,"497,488,838.15",45615.0,
541,07-Feb-2018,EQ,348.05,353.9,336.15,344.95,339.0,338.55,345.15,482.8,281.75,3376135.0,"1,165,282,005.55",88844.0,
542,06-Feb-2018,EQ,339.4,349.2,328.15,349.0,347.0,344.95,343.75,482.8,281.75,1662550.0,"571,501,178.25",47009.0,
543,05-Feb-2018,EQ,336.0,354.1,330.05,344.85,349.9,349.0,344.1,482.8,281.75,2690533.0,"925,810,167.60",65768.0,
544,02-Feb-2018,EQ,342.0,349.6,341.8,346.85,346.0,344.85,345.25,482.8,281.75,4467011.0,"1,542,254,860.25",94373.0,
545,01-Feb-2018,EQ,352.0,354.0,343.5,351.55,346.85,346.85,346.78,482.8,281.75,3045857.0,"1,056,233,464.05",69565.0,
546,31-Jan-2018,EQ,345.0,353.95,343.2,344.45,352.0,351.55,346.84,482.8,281.75,3997015.0,"1,386,330,971.50",70972.0,
547,30-Jan-2018,EQ,352.2,354.6,342.1,353.4,345.0,344.45,347.12,482.8,281.75,3724844.0,"1,292,978,389.70",75840.0,
548,29-Jan-2018,EQ,343.0,355.65,340.5,343.45,352.4,353.4,347.36,482.8,281.75,4249433.0,"1,476,089,893.60",98510.0,
549,25-Jan-2018,EQ,342.1,348.8,340.55,342.3,343.75,343.45,344.98,482.8,281.75,4683283.0,"1,615,656,788.40",105231.0,
550,24-Jan-2018,EQ,339.0,345.85,338.45,339.4,342.65,342.3,341.79,482.8,281.75,4933761.0,"1,686,316,849.15",85968.0,
551,23-Jan-2018,EQ,344.4,345.5,337.85,343.5,338.8,339.4,341.71,482.8,281.75,5668180.0,"1,936,874,225.25",110373.0,
552,22-Jan-2018,EQ,344.5,349.0,339.8,346.05,342.6,343.5,344.36,482.8,281.75,6688121.0,"2,303,135,499.35",67185.0,
553,19-Jan-2018,EQ,346.0,348.55,339.25,343.8,346.9,346.05,343.63,482.8,281.75,7653870.0,"2,630,111,706.65",102221.0,
554,18-Jan-2018,EQ,365.0,365.05,342.25,366.1,344.15,343.8,350.23,482.8,281.75,4256014.0,"1,490,598,205.85",96458.0,
555,17-Jan-2018,EQ,365.0,373.2,360.85,367.95,368.35,366.1,366.89,482.8,281.75,2996802.0,"1,099,485,795.85",77914.0,
556,16-Jan-2018,EQ,373.45,375.35,366.15,370.5,368.05,367.95,370.21,482.8,281.75,1797985.0,"665,634,426.20",52110.0,
557,15-Jan-2018,EQ,374.5,378.5,369.0,374.8,370.7,370.5,374.32,482.8,281.75,1038566.0,"388,760,392.00",40971.0,
558,12-Jan-2018,EQ,364.05,376.95,364.05,367.75,374.9,374.8,370.93,482.8,281.75,2834284.0,"1,051,324,404.10",106929.0,
559,11-Jan-2018,EQ,371.0,371.75,363.9,370.8,370.35,367.75,366.92,482.8,281.75,2373477.0,"870,870,853.00",84726.0,
560,10-Jan-2018,EQ,368.5,373.0,364.6,368.4,370.85,370.8,367.63,482.8,281.75,4204087.0,"1,545,564,880.00",89025.0,
561,09-Jan-2018,EQ,370.15,376.85,367.2,374.4,368.45,368.4,371.11,482.8,281.75,1659015.0,"615,683,529.90",72276.0,
562,08-Jan-2018,EQ,372.6,376.45,372.05,372.6,373.55,374.4,374.4,482.8,281.75,1754188.0,"656,775,481.35",53264.0,
563,05-Jan-2018,EQ,381.45,381.45,371.5,379.05,372.4,372.6,377.01,482.8,281.75,1576172.0,"594,235,774.45",42346.0,
564,04-Jan-2018,EQ,381.8,381.8,377.25,378.65,378.25,379.05,379.19,482.8,281.75,4247055.0,"1,610,427,903.35",49282.0,
565,03-Jan-2018,EQ,379.7,383.45,376.45,378.8,379.0,378.65,379.56,482.8,281.75,2009516.0,"762,741,794.20",51526.0,
566,02-Jan-2018,EQ,371.0,380.0,370.1,369.95,378.65,378.8,377.43,482.8,281.75,4093118.0,"1,544,847,563.25",76984.0,
567,01-Jan-2018,EQ,379.9,379.9,368.35,378.75,369.95,369.95,371.52,482.8,281.75,1788442.0,"664,446,707.10",19164.0,
568,29-Dec-2017,EQ,369.7,380.55,367.1,368.15,379.15,378.75,376.42,482.8,281.75,4216334.0,"1,587,128,761.85",55134.0,
569,28-Dec-2017,EQ,367.5,371.8,364.5,367.5,367.0,368.15,369.06,482.8,281.75,4295438.0,"1,585,259,102.55",60611.0,
570,27-Dec-2017,EQ,369.5,371.0,365.25,369.6,366.0,367.5,368.87,482.8,281.75,1199421.0,"442,436,050.15",34655.0,
571,26-Dec-2017,EQ,363.0,370.5,362.65,363.95,368.5,369.6,367.59,482.8,281.75,1649408.0,"606,306,674.45",22806.0,
572,22-Dec-2017,EQ,361.25,365.35,358.75,361.6,364.0,363.95,362.12,482.8,281.75,2856053.0,"1,034,228,530.35",93015.0,
573,21-Dec-2017,EQ,364.95,365.85,360.25,364.25,361.0,361.6,362.93,482.8,281.75,1507477.0,"547,113,991.05",77871.0,
574,20-Dec-2017,EQ,362.5,366.7,362.5,362.5,363.05,364.25,364.6,482.8,281.75,2111646.0,"769,904,877.55",60137.0,
575,19-Dec-2017,EQ,357.5,363.9,357.5,357.75,361.8,362.5,361.44,482.8,281.75,1737412.0,"627,977,617.75",48903.0,
576,18-Dec-2017,EQ,353.75,361.9,347.1,354.5,358.3,357.75,356.41,482.8,281.75,2963083.0,"1,056,066,756.30",60644.0,
577,15-Dec-2017,EQ,358.05,361.45,353.3,356.65,354.25,354.5,355.56,482.8,281.75,2416817.0,"859,312,819.10",86797.0,
578,14-Dec-2017,EQ,358.2,362.9,355.1,357.7,358.4,356.65,358.4,482.8,281.75,2052442.0,"735,590,263.50",42154.0,
579,13-Dec-2017,EQ,357.5,362.9,355.15,355.4,357.6,357.7,359.57,482.8,281.75,2362236.0,"849,387,901.50",61461.0,
580,12-Dec-2017,EQ,369.0,369.0,354.25,368.05,355.95,355.4,358.44,482.8,281.75,3321358.0,"1,190,509,622.55",80441.0,
581,11-Dec-2017,EQ,377.0,377.9,367.2,373.7,368.1,368.05,370.36,482.8,281.75,3031658.0,"1,122,790,689.20",66747.0,
582,08-Dec-2017,EQ,380.05,381.55,372.35,382.35,373.65,373.7,374.91,482.8,281.75,3146713.0,"1,179,722,986.85",63589.0,
